Municipio,Estacion,Fecha,Diametro aerodinamico,Medicion
La Virginia,Cuenca Rio Risaralda,07/31/2015 12:00:00 AM,PM10,25.09
La Virginia,Cuenca Rio Risaralda,08/01/2015 12:00:00 AM,PM10,14.66
La Virginia,Cuenca Rio Risaralda,08/02/2015 12:00:00 AM,PM10,11.69
La Virginia,Cuenca Rio Risaralda,08/03/2015 12:00:00 AM,PM10,22.51
La Virginia,Cuenca Rio Risaralda,08/04/2015 12:00:00 AM,PM10,26.22
La Virginia,Cuenca Rio Risaralda,08/05/2015 12:00:00 AM,PM10,30.04
La Virginia,Cuenca Rio Risaralda,08/06/2015 12:00:00 AM,PM10,31.06
La Virginia,Cuenca Rio Risaralda,08/07/2015 12:00:00 AM,PM10,11.68
La Virginia,Cuenca Rio Risaralda,08/08/2015 12:00:00 AM,PM10,18.62
La Virginia,Cuenca Rio Risaralda,08/09/2015 12:00:00 AM,PM10,15.55
La Virginia,Cuenca Rio Risaralda,08/10/2015 12:00:00 AM,PM10,25.56
La Virginia,Cuenca Rio Risaralda,08/11/2015 12:00:00 AM,PM10,27.97
La Virginia,Cuenca Rio Risaralda,08/12/2015 12:00:00 AM,PM10,25.3
La Virginia,Cuenca Rio Risaralda,08/13/2015 12:00:00 AM,PM10,24.76
La Virginia,Cuenca Rio Risaralda,08/14/2015 12:00:00 AM,PM10,22.24
La Virginia,Cuenca Rio Risaralda,08/15/2015 12:00:00 AM,PM10,19.85
La Virginia,Cuenca Rio Risaralda,08/16/2015 12:00:00 AM,PM10,20.77
La Virginia,Cuenca Rio Risaralda,08/17/2015 12:00:00 AM,PM10,24.88
La Virginia,Cuenca Rio Risaralda,08/18/2015 12:00:00 AM,PM10,25.53
La Virginia,Cuenca Rio Risaralda,08/19/2015 12:00:00 AM,PM10,28.53
La Virginia,Cuenca Rio Risaralda,08/20/2015 12:00:00 AM,PM10,21.51
La Virginia,Cuenca Rio Risaralda,08/21/2015 12:00:00 AM,PM10,19.18
La Virginia,Cuenca Rio Risaralda,08/22/2015 12:00:00 AM,PM10,23.08
La Virginia,Cuenca Rio Risaralda,08/23/2015 12:00:00 AM,PM10,16.17
La Virginia,Cuenca Rio Risaralda,08/24/2015 12:00:00 AM,PM10,17.78
La Virginia,Cuenca Rio Risaralda,08/26/2015 12:00:00 AM,PM10,23.14
La Virginia,Cuenca Rio Risaralda,08/27/2015 12:00:00 AM,PM10,20.59
La Virginia,Cuenca Rio Risaralda,08/28/2015 12:00:00 AM,PM10,20.14
La Virginia,Cuenca Rio Risaralda,08/29/2015 12:00:00 AM,PM10,23.04
La Virginia,Cuenca Rio Risaralda,08/30/2015 12:00:00 AM,PM10,18.61
La Virginia,Cuenca Rio Risaralda,08/31/2015 12:00:00 AM,PM10,24.19
La Virginia,Cuenca Rio Risaralda,09/01/2015 12:00:00 AM,PM10,20.75
La Virginia,Cuenca Rio Risaralda,09/02/2015 12:00:00 AM,PM10,22.2
La Virginia,Cuenca Rio Risaralda,09/03/2015 12:00:00 AM,PM10,19.97
La Virginia,Cuenca Rio Risaralda,09/04/2015 12:00:00 AM,PM10,26.1
La Virginia,Cuenca Rio Risaralda,09/05/2015 12:00:00 AM,PM10,24.15
La Virginia,Cuenca Rio Risaralda,09/06/2015 12:00:00 AM,PM10,16.01
La Virginia,Cuenca Rio Risaralda,09/07/2015 12:00:00 AM,PM10,13.78
La Virginia,Cuenca Rio Risaralda,09/11/2015 12:00:00 AM,PM10,12.25
La Virginia,Cuenca Rio Risaralda,09/12/2015 12:00:00 AM,PM10,18.85
La Virginia,Cuenca Rio Risaralda,09/13/2015 12:00:00 AM,PM10,26.41
La Virginia,Cuenca Rio Risaralda,09/14/2015 12:00:00 AM,PM10,26.69
La Virginia,Cuenca Rio Risaralda,09/15/2015 12:00:00 AM,PM10,29.65
La Virginia,Cuenca Rio Risaralda,09/16/2015 12:00:00 AM,PM10,25.22
La Virginia,Cuenca Rio Risaralda,09/17/2015 12:00:00 AM,PM10,44.23
La Virginia,Cuenca Rio Risaralda,09/18/2015 12:00:00 AM,PM10,20.21
La Virginia,Cuenca Rio Risaralda,09/19/2015 12:00:00 AM,PM10,27.04
Pereira,Centro,01/18/2013 12:00:00 AM,PM2.5,19.05
La Virginia,Cuenca Rio Risaralda,09/20/2015 12:00:00 AM,PM10,15.89
La Virginia,Cuenca Rio Risaralda,09/21/2015 12:00:00 AM,PM10,25.41
La Virginia,Cuenca Rio Risaralda,09/22/2015 12:00:00 AM,PM10,22.92
La Virginia,Cuenca Rio Risaralda,09/23/2015 12:00:00 AM,PM10,39.12
La Virginia,Cuenca Rio Risaralda,09/24/2015 12:00:00 AM,PM10,18.07
La Virginia,Cuenca Rio Risaralda,09/25/2015 12:00:00 AM,PM10,43.78
La Virginia,Cuenca Rio Risaralda,09/27/2015 12:00:00 AM,PM10,23.78
La Virginia,Cuenca Rio Risaralda,09/28/2015 12:00:00 AM,PM10,42.83
La Virginia,Cuenca Rio Risaralda,09/29/2015 12:00:00 AM,PM10,26.19
La Virginia,Cuenca Rio Risaralda,09/30/2015 12:00:00 AM,PM10,23.45
La Virginia,Cuenca Rio Risaralda,10/01/2015 12:00:00 AM,PM10,16.89
La Virginia,Cuenca Rio Risaralda,10/02/2015 12:00:00 AM,PM10,21.92
La Virginia,Cuenca Rio Risaralda,10/03/2015 12:00:00 AM,PM10,38.32
La Virginia,Cuenca Rio Risaralda,10/04/2015 12:00:00 AM,PM10,46.79
La Virginia,Cuenca Rio Risaralda,10/05/2015 12:00:00 AM,PM10,15.41
La Virginia,Cuenca Rio Risaralda,10/06/2015 12:00:00 AM,PM10,25.21
La Virginia,Cuenca Rio Risaralda,10/07/2015 12:00:00 AM,PM10,18.61
La Virginia,Cuenca Rio Risaralda,10/08/2015 12:00:00 AM,PM10,23.39
La Virginia,Cuenca Rio Risaralda,10/09/2015 12:00:00 AM,PM10,19.91
La Virginia,Cuenca Rio Risaralda,10/10/2015 12:00:00 AM,PM10,26.95
La Virginia,Cuenca Rio Risaralda,10/11/2015 12:00:00 AM,PM10,19.82
La Virginia,Cuenca Rio Risaralda,10/12/2015 12:00:00 AM,PM10,19.06
La Virginia,Cuenca Rio Risaralda,10/13/2015 12:00:00 AM,PM10,13.77
La Virginia,Cuenca Rio Risaralda,10/14/2015 12:00:00 AM,PM10,15.77
La Virginia,Cuenca Rio Risaralda,10/15/2015 12:00:00 AM,PM10,18.52
La Virginia,Cuenca Rio Risaralda,10/16/2015 12:00:00 AM,PM10,31.36
La Virginia,Cuenca Rio Risaralda,10/17/2015 12:00:00 AM,PM10,21.58
La Virginia,Cuenca Rio Risaralda,03/07/2016 12:00:00 AM,PM10,19.16
La Virginia,Cuenca Rio Risaralda,03/08/2016 12:00:00 AM,PM10,29.95
La Virginia,Cuenca Rio Risaralda,03/09/2016 12:00:00 AM,PM10,23.79
La Virginia,Cuenca Rio Risaralda,03/10/2016 12:00:00 AM,PM10,24.14
La Virginia,Cuenca Rio Risaralda,03/11/2016 12:00:00 AM,PM10,24.94
La Virginia,Cuenca Rio Risaralda,03/12/2016 12:00:00 AM,PM10,58.21
La Virginia,Cuenca Rio Risaralda,03/14/2016 12:00:00 AM,PM10,38.7
La Virginia,Cuenca Rio Risaralda,03/15/2016 12:00:00 AM,PM10,22.25
La Virginia,Cuenca Rio Risaralda,03/16/2016 12:00:00 AM,PM10,32.77
La Virginia,Cuenca Rio Risaralda,03/17/2016 12:00:00 AM,PM10,27.18
La Virginia,Cuenca Rio Risaralda,03/18/2016 12:00:00 AM,PM10,22.34
La Virginia,Cuenca Rio Risaralda,03/19/2016 12:00:00 AM,PM10,16.9
La Virginia,Cuenca Rio Risaralda,03/22/2016 12:00:00 AM,PM10,18.6
La Virginia,Cuenca Rio Risaralda,03/23/2016 12:00:00 AM,PM10,26.15
La Virginia,Cuenca Rio Risaralda,03/28/2016 12:00:00 AM,PM10,26.15
La Virginia,Cuenca Rio Risaralda,03/29/2016 12:00:00 AM,PM10,35.56
La Virginia,Cuenca Rio Risaralda,03/30/2016 12:00:00 AM,PM10,18.16
La Virginia,Cuenca Rio Risaralda,03/31/2016 12:00:00 AM,PM10,25.83
La Virginia,Cuenca Rio Risaralda,04/01/2016 12:00:00 AM,PM10,20.92
La Virginia,Cuenca Rio Risaralda,04/02/2016 12:00:00 AM,PM10,11.32
La Virginia,Cuenca Rio Risaralda,04/03/2016 12:00:00 AM,PM10,13.41
La Virginia,Cuenca Rio Risaralda,04/04/2016 12:00:00 AM,PM10,19.96
La Virginia,Cuenca Rio Risaralda,04/05/2016 12:00:00 AM,PM10,29.35
La Virginia,Cuenca Rio Risaralda,04/06/2016 12:00:00 AM,PM10,33.33
La Virginia,Cuenca Rio Risaralda,04/07/2016 12:00:00 AM,PM10,33.2
La Virginia,Cuenca Rio Risaralda,04/08/2016 12:00:00 AM,PM10,26.58
La Virginia,Cuenca Rio Risaralda,04/09/2016 12:00:00 AM,PM10,26.19
La Virginia,Cuenca Rio Risaralda,04/10/2016 12:00:00 AM,PM10,8.23
La Virginia,Cuenca Rio Risaralda,04/11/2016 12:00:00 AM,PM10,14.61
La Virginia,Cuenca Rio Risaralda,04/12/2016 12:00:00 AM,PM10,12.19
La Virginia,Cuenca Rio Risaralda,04/13/2016 12:00:00 AM,PM10,21.92
La Virginia,Cuenca Rio Risaralda,04/14/2016 12:00:00 AM,PM10,20.85
La Virginia,Cuenca Rio Risaralda,04/15/2016 12:00:00 AM,PM10,26.78
La Virginia,Cuenca Rio Risaralda,04/16/2016 12:00:00 AM,PM10,26.42
La Virginia,Cuenca Rio Risaralda,04/17/2016 12:00:00 AM,PM10,22.92
La Virginia,Cuenca Rio Risaralda,04/18/2016 12:00:00 AM,PM10,18.13
La Virginia,Cuenca Rio Risaralda,04/19/2016 12:00:00 AM,PM10,10.74
La Virginia,Cuenca Rio Risaralda,04/20/2016 12:00:00 AM,PM10,19.74
Pereira,Centro,01/20/2013 12:00:00 AM,PM2.5,9.05
La Virginia,Cuenca Rio Risaralda,04/21/2016 12:00:00 AM,PM10,13.34
La Virginia,Cuenca Rio Risaralda,04/22/2016 12:00:00 AM,PM10,21.84
La Virginia,Cuenca Rio Risaralda,04/23/2016 12:00:00 AM,PM10,9.62
La Virginia,Cuenca Rio Risaralda,04/24/2016 12:00:00 AM,PM10,11.68
La Virginia,Cuenca Rio Risaralda,04/25/2016 12:00:00 AM,PM10,16.75
La Virginia,Cuenca Rio Risaralda,04/26/2016 12:00:00 AM,PM10,15.65
La Virginia,Cuenca Rio Risaralda,04/28/2016 12:00:00 AM,PM10,14
La Virginia,Cuenca Rio Risaralda,04/30/2016 12:00:00 AM,PM10,16.67
La Virginia,Cuenca Rio Risaralda,05/01/2016 12:00:00 AM,PM10,9.83
La Virginia,Cuenca Rio Risaralda,05/02/2016 12:00:00 AM,PM10,16.03
La Virginia,Cuenca Rio Risaralda,05/03/2016 12:00:00 AM,PM10,25.02
La Virginia,Cuenca Rio Risaralda,05/04/2016 12:00:00 AM,PM10,17.98
La Virginia,Cuenca Rio Risaralda,05/05/2016 12:00:00 AM,PM10,18.7
La Virginia,Cuenca Rio Risaralda,05/06/2016 12:00:00 AM,PM10,10.63
La Virginia,Cuenca Rio Risaralda,05/07/2016 12:00:00 AM,PM10,16.57
La Virginia,Cuenca Rio Risaralda,05/08/2016 12:00:00 AM,PM10,15.04
La Virginia,Cuenca Rio Risaralda,05/09/2016 12:00:00 AM,PM10,14.65
La Virginia,Cuenca Rio Risaralda,05/10/2016 12:00:00 AM,PM10,14.28
La Virginia,Cuenca Rio Risaralda,05/11/2016 12:00:00 AM,PM10,14.33
La Virginia,Cuenca Rio Risaralda,05/12/2016 12:00:00 AM,PM10,25.44
La Virginia,Cuenca Rio Risaralda,05/13/2016 12:00:00 AM,PM10,20.51
La Virginia,Cuenca Rio Risaralda,09/25/2018 12:00:00 AM,PM10,29.92
La Virginia,Cuenca Rio Risaralda,09/26/2018 12:00:00 AM,PM10,22.18
La Virginia,Cuenca Rio Risaralda,09/27/2018 12:00:00 AM,PM10,16.35
La Virginia,Cuenca Rio Risaralda,09/29/2018 12:00:00 AM,PM10,20.89
La Virginia,Cuenca Rio Risaralda,10/01/2018 12:00:00 AM,PM10,28.51
La Virginia,Cuenca Rio Risaralda,10/03/2018 12:00:00 AM,PM10,12.6
La Virginia,Cuenca Rio Risaralda,10/05/2018 12:00:00 AM,PM10,13.23
La Virginia,Cuenca Rio Risaralda,10/08/2018 12:00:00 AM,PM10,21.4
La Virginia,Cuenca Rio Risaralda,10/10/2018 12:00:00 AM,PM10,13.08
La Virginia,Cuenca Rio Risaralda,10/16/2018 12:00:00 AM,PM10,19.96
La Virginia,Cuenca Rio Risaralda,10/17/2018 12:00:00 AM,PM10,21.77
La Virginia,Cuenca Rio Risaralda,10/18/2018 12:00:00 AM,PM10,18.75
La Virginia,Cuenca Rio Risaralda,10/22/2018 12:00:00 AM,PM10,14.1
La Virginia,Cuenca Rio Risaralda,10/24/2018 12:00:00 AM,PM10,17
La Virginia,Cuenca Rio Risaralda,11/01/2018 12:00:00 AM,PM10,15.75
La Virginia,Cuenca Rio Risaralda,11/06/2018 12:00:00 AM,PM10,22.16
La Virginia,Cuenca Rio Risaralda,11/07/2018 12:00:00 AM,PM10,21.03
La Virginia,Cuenca Rio Risaralda,11/13/2018 12:00:00 AM,PM10,22.82
La Virginia,Cuenca Rio Risaralda,11/14/2018 12:00:00 AM,PM10,22.59
La Virginia,Cuenca Rio Risaralda,11/20/2018 12:00:00 AM,PM10,20.63
La Virginia,Cuenca Rio Risaralda,11/23/2018 12:00:00 AM,PM10,19.82
La Virginia,Cuenca Rio Risaralda,11/24/2018 12:00:00 AM,PM10,14.57
La Virginia,Cuenca Rio Risaralda,11/25/2018 12:00:00 AM,PM10,12.64
La Virginia,Cuenca Rio Risaralda,11/26/2018 12:00:00 AM,PM10,10.49
La Virginia,Cuenca Rio Risaralda,11/28/2018 12:00:00 AM,PM10,19.56
La Virginia,Cuenca Rio Risaralda,11/30/2018 12:00:00 AM,PM10,8.87
La Virginia,Cuenca Rio Risaralda,12/01/2018 12:00:00 AM,PM10,3.86
La Virginia,Cuenca Rio Risaralda,12/02/2018 12:00:00 AM,PM10,3.99
La Virginia,Cuenca Rio Risaralda,12/03/2018 12:00:00 AM,PM10,15.25
La Virginia,Cuenca Rio Risaralda,12/10/2018 12:00:00 AM,PM10,19.68
La Virginia,Cuenca Rio Risaralda,12/11/2018 12:00:00 AM,PM10,25.24
La Virginia,Cuenca Rio Risaralda,12/12/2018 12:00:00 AM,PM10,0
La Virginia,Cuenca Rio Risaralda,12/13/2018 12:00:00 AM,PM10,23.19
La Virginia,Cuenca Rio Risaralda,12/14/2018 12:00:00 AM,PM10,18.34
La Virginia,Cuenca Rio Risaralda,12/17/2018 12:00:00 AM,PM10,23.98
La Virginia,Cuenca Rio Risaralda,12/18/2018 12:00:00 AM,PM10,40.22
La Virginia,Cuenca Rio Risaralda,12/19/2018 12:00:00 AM,PM10,32.79
La Virginia,Cuenca Rio Risaralda,10/16/2019 12:00:00 AM,PM10,18.94
La Virginia,Cuenca Rio Risaralda,10/17/2019 12:00:00 AM,PM10,31.2
La Virginia,Cuenca Rio Risaralda,10/18/2019 12:00:00 AM,PM10,13.39
La Virginia,Cuenca Rio Risaralda,10/19/2019 12:00:00 AM,PM10,16.7
La Virginia,Cuenca Rio Risaralda,10/20/2019 12:00:00 AM,PM10,15.27
La Virginia,Cuenca Rio Risaralda,10/21/2019 12:00:00 AM,PM10,10.83
La Virginia,Cuenca Rio Risaralda,10/22/2019 12:00:00 AM,PM10,15.52
Pereira,Centro,01/22/2013 12:00:00 AM,PM2.5,25.24
La Virginia,Cuenca Rio Risaralda,10/23/2019 12:00:00 AM,PM10,16.16
La Virginia,Cuenca Rio Risaralda,10/24/2019 12:00:00 AM,PM10,19.94
La Virginia,Cuenca Rio Risaralda,10/25/2019 12:00:00 AM,PM10,21.1
La Virginia,Cuenca Rio Risaralda,10/26/2019 12:00:00 AM,PM10,45.64
La Virginia,Cuenca Rio Risaralda,10/28/2019 12:00:00 AM,PM10,49.77
La Virginia,Cuenca Rio Risaralda,11/01/2019 12:00:00 AM,PM10,23.02
La Virginia,Cuenca Rio Risaralda,11/03/2019 12:00:00 AM,PM10,26.23
La Virginia,Cuenca Rio Risaralda,11/05/2019 12:00:00 AM,PM10,19.53
La Virginia,Cuenca Rio Risaralda,11/07/2019 12:00:00 AM,PM10,18.14
La Virginia,Cuenca Rio Risaralda,11/08/2019 12:00:00 AM,PM10,40.62
La Virginia,Cuenca Rio Risaralda,11/11/2019 12:00:00 AM,PM10,9.95
La Virginia,Cuenca Rio Risaralda,11/13/2019 12:00:00 AM,PM10,16.12
La Virginia,Cuenca Rio Risaralda,11/15/2019 12:00:00 AM,PM10,16.76
La Virginia,Cuenca Rio Risaralda,11/17/2019 12:00:00 AM,PM10,12.49
La Virginia,Cuenca Rio Risaralda,11/19/2019 12:00:00 AM,PM10,16.94
La Virginia,Cuenca Rio Risaralda,11/21/2019 12:00:00 AM,PM10,20.06
La Virginia,Cuenca Rio Risaralda,11/23/2019 12:00:00 AM,PM10,12.99
La Virginia,Cuenca Rio Risaralda,11/25/2019 12:00:00 AM,PM10,22.22
La Virginia,Cuenca Rio Risaralda,11/26/2019 12:00:00 AM,PM10,16.71
La Virginia,Cuenca Rio Risaralda,11/28/2019 12:00:00 AM,PM10,17.39
La Virginia,Cuenca Rio Risaralda,11/30/2019 12:00:00 AM,PM10,20.07
La Virginia,Cuenca Rio Risaralda,12/01/2019 12:00:00 AM,PM10,9.54
La Virginia,Cuenca Rio Risaralda,12/03/2019 12:00:00 AM,PM10,28.03
La Virginia,Cuenca Rio Risaralda,12/05/2019 12:00:00 AM,PM10,7.48
La Virginia,Cuenca Rio Risaralda,12/07/2019 12:00:00 AM,PM10,9.75
La Virginia,Cuenca Rio Risaralda,12/09/2019 12:00:00 AM,PM10,15.09
La Virginia,Cuenca Rio Risaralda,12/11/2019 12:00:00 AM,PM10,13
La Virginia,Cuenca Rio Risaralda,12/13/2019 12:00:00 AM,PM10,11.37
La Virginia,Cuenca Rio Risaralda,12/19/2019 12:00:00 AM,PM10,6.25
La Virginia,Cuenca Rio Risaralda,12/21/2019 12:00:00 AM,PM10,5.5
La Virginia,Cuenca Rio Risaralda,12/23/2019 12:00:00 AM,PM10,4.59
La Virginia,Cuenca Rio Risaralda,12/25/2019 12:00:00 AM,PM10,16.21
La Virginia,Cuenca Rio Risaralda,12/27/2019 12:00:00 AM,PM10,36.29
La Virginia,Cuenca Rio Risaralda,12/29/2019 12:00:00 AM,PM10,40.8
La Virginia,Cuenca Rio Risaralda,01/17/2020 12:00:00 AM,PM10,30.4
La Virginia,Cuenca Rio Risaralda,01/18/2020 12:00:00 AM,PM10,31.87
La Virginia,Cuenca Rio Risaralda,01/19/2020 12:00:00 AM,PM10,40.54
La Virginia,Cuenca Rio Risaralda,01/27/2020 12:00:00 AM,PM10,2.02
La Virginia,Cuenca Rio Risaralda,01/28/2020 12:00:00 AM,PM10,23.71
La Virginia,Cuenca Rio Risaralda,01/29/2020 12:00:00 AM,PM10,25.35
La Virginia,Cuenca Rio Risaralda,01/31/2020 12:00:00 AM,PM10,21.46
La Virginia,Cuenca Rio Risaralda,02/01/2020 12:00:00 AM,PM10,29.85
La Virginia,Cuenca Rio Risaralda,02/02/2020 12:00:00 AM,PM10,25.91
La Virginia,Cuenca Rio Risaralda,02/03/2020 12:00:00 AM,PM10,33.06
La Virginia,Cuenca Rio Risaralda,02/16/2020 12:00:00 AM,PM10,29.58
La Virginia,Cuenca Rio Risaralda,02/18/2020 12:00:00 AM,PM10,33.23
La Virginia,Cuenca Rio Risaralda,02/22/2020 12:00:00 AM,PM10,40.73
La Virginia,Cuenca Rio Risaralda,02/23/2020 12:00:00 AM,PM10,13.11
La Virginia,Cuenca Rio Risaralda,02/24/2020 12:00:00 AM,PM10,18.95
La Virginia,Cuenca Rio Risaralda,03/01/2020 12:00:00 AM,PM10,50.05
La Virginia,Cuenca Rio Risaralda,09/04/2020 12:00:00 AM,PM10,9.59
La Virginia,Cuenca Rio Risaralda,09/07/2020 12:00:00 AM,PM10,13.26
La Virginia,Cuenca Rio Risaralda,09/09/2020 12:00:00 AM,PM10,16.45
La Virginia,Cuenca Rio Risaralda,09/13/2020 12:00:00 AM,PM10,13.6
La Virginia,Cuenca Rio Risaralda,09/19/2020 12:00:00 AM,PM10,16.33
La Virginia,Cuenca Rio Risaralda,10/01/2020 12:00:00 AM,PM10,19.68
La Virginia,Cuenca Rio Risaralda,10/12/2020 12:00:00 AM,PM10,3.38
La Virginia,Cuenca Rio Risaralda,10/16/2020 12:00:00 AM,PM10,5.28
La Virginia,Cuenca Rio Risaralda,10/22/2020 12:00:00 AM,PM10,5.31
La Virginia,Cuenca Rio Risaralda,10/24/2020 12:00:00 AM,PM10,11.51
La Virginia,Cuenca Rio Risaralda,11/03/2020 12:00:00 AM,PM10,2.21
La Virginia,Cuenca Rio Risaralda,11/07/2020 12:00:00 AM,PM10,3.93
La Virginia,Cuenca Rio Risaralda,11/11/2020 12:00:00 AM,PM10,3.81
La Virginia,Cuenca Rio Risaralda,11/15/2020 12:00:00 AM,PM10,9.16
La Virginia,Cuenca Rio Risaralda,11/19/2020 12:00:00 AM,PM10,7.44
Pereira,Centro,01/24/2013 12:00:00 AM,PM2.5,14.29
La Virginia,Cuenca Rio Risaralda,11/23/2020 12:00:00 AM,PM10,6.21
La Virginia,Cuenca Rio Risaralda,11/27/2020 12:00:00 AM,PM10,12.75
La Virginia,Cuenca Rio Risaralda,11/30/2020 12:00:00 AM,PM10,3.99
La Virginia,Cuenca Rio Risaralda,06/10/2021 12:00:00 AM,PM10,10.79
La Virginia,Cuenca Rio Risaralda,06/12/2021 12:00:00 AM,PM10,16.81
La Virginia,Cuenca Rio Risaralda,06/14/2021 12:00:00 AM,PM10,10.26
La Virginia,Cuenca Rio Risaralda,06/16/2021 12:00:00 AM,PM10,10.15
La Virginia,Cuenca Rio Risaralda,06/18/2021 12:00:00 AM,PM10,15.92
La Virginia,Cuenca Rio Risaralda,06/20/2021 12:00:00 AM,PM10,14.43
La Virginia,Cuenca Rio Risaralda,06/22/2021 12:00:00 AM,PM10,6.64
La Virginia,Cuenca Rio Risaralda,06/24/2021 12:00:00 AM,PM10,4.26
La Virginia,Cuenca Rio Risaralda,06/26/2021 12:00:00 AM,PM10,13.61
La Virginia,Cuenca Rio Risaralda,06/28/2021 12:00:00 AM,PM10,13.82
La Virginia,Cuenca Rio Risaralda,06/30/2021 12:00:00 AM,PM10,14.96
La Virginia,Cuenca Rio Risaralda,07/02/2021 12:00:00 AM,PM10,13.74
La Virginia,Cuenca Rio Risaralda,08/25/2021 12:00:00 AM,PM10,13.07
La Virginia,Cuenca Rio Risaralda,08/28/2021 12:00:00 AM,PM10,13.09
La Virginia,Cuenca Rio Risaralda,08/30/2021 12:00:00 AM,PM10,9.32
La Virginia,Cuenca Rio Risaralda,09/01/2021 12:00:00 AM,PM10,28.31
La Virginia,Cuenca Rio Risaralda,09/03/2021 12:00:00 AM,PM10,18.53
La Virginia,Cuenca Rio Risaralda,09/07/2021 12:00:00 AM,PM10,16.47
La Virginia,Cuenca Rio Risaralda,09/13/2021 12:00:00 AM,PM10,21.37
La Virginia,Cuenca Rio Risaralda,09/19/2021 12:00:00 AM,PM10,20.5
La Virginia,Cuenca Rio Risaralda,09/23/2021 12:00:00 AM,PM10,11.45
La Virginia,Cuenca Rio Risaralda,09/25/2021 12:00:00 AM,PM10,22.48
La Virginia,Cuenca Rio Risaralda,09/28/2021 12:00:00 AM,PM10,18.51
La Virginia,Cuenca Rio Risaralda,10/01/2021 12:00:00 AM,PM10,18.92
La Virginia,Cuenca Rio Risaralda,10/07/2021 12:00:00 AM,PM10,14.08
La Virginia,Cuenca Rio Risaralda,10/13/2021 12:00:00 AM,PM10,22.97
La Virginia,Cuenca Rio Risaralda,10/19/2021 12:00:00 AM,PM10,26.99
La Virginia,Cuenca Rio Risaralda,10/25/2021 12:00:00 AM,PM10,31.57
La Virginia,Cuenca Rio Risaralda,10/31/2021 12:00:00 AM,PM10,17.52
La Virginia,Cuenca Rio Risaralda,11/06/2021 12:00:00 AM,PM10,25.01
La Virginia,Cuenca Rio Risaralda,11/12/2021 12:00:00 AM,PM10,16.23
La Virginia,Cuenca Rio Risaralda,11/16/2021 12:00:00 AM,PM10,16.46
La Virginia,Cuenca Rio Risaralda,06/03/2022 12:00:00 AM,PM10,7.86
La Virginia,Cuenca Rio Risaralda,06/05/2022 12:00:00 AM,PM10,11.26
La Virginia,Cuenca Rio Risaralda,06/07/2022 12:00:00 AM,PM10,5.74
La Virginia,Cuenca Rio Risaralda,06/09/2022 12:00:00 AM,PM10,7.36
La Virginia,Cuenca Rio Risaralda,06/11/2022 12:00:00 AM,PM10,8.45
La Virginia,Cuenca Rio Risaralda,06/15/2022 12:00:00 AM,PM10,10.13
La Virginia,Cuenca Rio Risaralda,06/17/2022 12:00:00 AM,PM10,8.67
La Virginia,Cuenca Rio Risaralda,06/19/2022 12:00:00 AM,PM10,4.84
La Virginia,Cuenca Rio Risaralda,06/21/2022 12:00:00 AM,PM10,13.56
La Virginia,Cuenca Rio Risaralda,06/24/2022 12:00:00 AM,PM10,8.5
La Virginia,Cuenca Rio Risaralda,06/29/2022 12:00:00 AM,PM10,7.52
La Virginia,Cuenca Rio Risaralda,06/30/2022 12:00:00 AM,PM10,12.67
La Virginia,Cuenca Rio Risaralda,07/01/2022 12:00:00 AM,PM10,9.35
La Virginia,Cuenca Rio Risaralda,07/03/2022 12:00:00 AM,PM10,20.91
La Virginia,Cuenca Rio Risaralda,07/05/2022 12:00:00 AM,PM10,19.01
La Virginia,Cuenca Rio Risaralda,07/07/2022 12:00:00 AM,PM10,16.67
La Virginia,Cuenca Rio Risaralda,07/09/2022 12:00:00 AM,PM10,13.39
La Virginia,Cuenca Rio Risaralda,07/11/2022 12:00:00 AM,PM10,14.67
La Virginia,Cuenca Rio Risaralda,10/18/2022 12:00:00 AM,PM10,20.94
La Virginia,Cuenca Rio Risaralda,10/24/2022 12:00:00 AM,PM10,17.08
La Virginia,Cuenca Rio Risaralda,12/01/2022 12:00:00 AM,PM10,23.65
La Virginia,Cuenca Rio Risaralda,12/04/2022 12:00:00 AM,PM10,18.58
La Virginia,Cuenca Rio Risaralda,12/07/2022 12:00:00 AM,PM10,28.34
La Virginia,Cuenca Rio Risaralda,12/10/2022 12:00:00 AM,PM10,27.83
La Virginia,Cuenca Rio Risaralda,12/13/2022 12:00:00 AM,PM10,22.02
La Virginia,Cuenca Rio Risaralda,12/16/2022 12:00:00 AM,PM10,30.32
La Virginia,Cuenca Rio Risaralda,12/19/2022 12:00:00 AM,PM10,30.12
La Virginia,Cuenca Rio Risaralda,12/22/2022 12:00:00 AM,PM10,15.36
La Virginia,Cuenca Rio Risaralda,12/25/2022 12:00:00 AM,PM10,42.98
La Virginia,Cuenca Rio Risaralda,12/28/2022 12:00:00 AM,PM10,24.83
Dosquebradas,Balalaika,02/13/2020 12:00:00 AM,PM2.5,19.73
Dosquebradas,Balalaika,02/14/2020 12:00:00 AM,PM2.5,23.85
Dosquebradas,Balalaika,02/15/2020 12:00:00 AM,PM2.5,18.55
Dosquebradas,Balalaika,02/16/2020 12:00:00 AM,PM2.5,13.06
Dosquebradas,Balalaika,02/17/2020 12:00:00 AM,PM2.5,18.77
Dosquebradas,Balalaika,02/18/2020 12:00:00 AM,PM2.5,18.34
Dosquebradas,Balalaika,02/19/2020 12:00:00 AM,PM2.5,19.36
Dosquebradas,Balalaika,02/20/2020 12:00:00 AM,PM2.5,20.2
